SIRET,Nom de l'enseigne,nom_etab_officiel,search_query,type_activite,temporalité,Numéro et voie,Arrondissement,geo_point_2d
83954203200058,WILD AND THE MOON,WILD AND THE MOON,WILD AND THE MOON 23 RUE PIERRE DEMOURS Paris,Restaurant,que_ete,23 RUE PIERRE DEMOURS,75017.0,"48.88104358163349, 2.294054460054628"
50185135600011,C.C.H.T.,YAMATO,C.C.H.T. 16 BOULEVARD DES BATIGNOLLES Paris,Restaurant,toute_annee,16 BOULEVARD DES BATIGNOLLES,75017.0,"48.88335719822771, 2.325665665462822"
80287106100023,GARE AU GORILLE,GARE AU GORILLE,GARE AU GORILLE 66 RUE DES DAMES Paris,Restaurant,toute_annee,66 RUE DES DAMES,75017.0,"48.88350549825932, 2.3200006301136784"
85114529200021,PERLIMPINIPN,Inconnu,PERLIMPINIPN 121 RUE DE ROME Paris,Restaurant,que_ete,121 RUE DE ROME,75017.0,"48.88486650190531, 2.31756624665262"
42274482100014,BISTROT OSAKA,Inconnu,BISTROT OSAKA 95 AVENUE DE VILLIERS Paris,Restaurant,que_ete,95 AVENUE DE VILLIERS,75017.0,"48.88437993407295, 2.3008458847718303"
90381131300019,SANTA CLARA,SANTA CLARA,SANTA CLARA 55 RUE GUY MOQUET Paris,Restaurant,toute_annee,55 RUE GUY MOQUET,75017.0,"48.8926280502212, 2.3252426337229335"
81768757700012,L’ARC FOOD,L'ARC FOOD,L’ARC FOOD 5 AVENUE CARNOT Paris,Restaurant,toute_annee,5 AVENUE CARNOT,75017.0,"48.87522922039633, 2.2934196955630544"
93157927000014,VINELLO,Inconnu,VINELLO 106 RUE NOLLET Paris,Restaurant,que_ete,106 RUE NOLLET,75017.0,"48.88879947881433, 2.3182598856309977"
52807909800018,COMME CHEZ MAMAN,Inconnu,COMME CHEZ MAMAN 5 RUE DES MOINES Paris,Restaurant,toute_annee,5 RUE DES MOINES,75017.0,"48.88760151245465, 2.318116112522847"
34430388800038,LE ROYAL MALESHERBES,Inconnu,LE ROYAL MALESHERBES 188 BOULEVARD MALESHERBES Paris,Restaurant,toute_annee,188 BOULEVARD MALESHERBES,75017.0,"48.88848173191008, 2.3045672287637484"
52235681500012,LES FILS A MAMAN,LE CLUB DES 5,LES FILS A MAMAN 57 RUE DES BATIGNOLLES Paris,Restaurant,toute_annee,57 RUE DES BATIGNOLLES,75017.0,"48.88600208152604, 2.319056070419137"
84519269900021,LE DIPLOMATE,LE DIPLOMATE,LE DIPLOMATE 110 BOULEVARD DE COURCELLES Paris,Bar,toute_annee,110 BOULEVARD DE COURCELLES,75017.0,"48.87883095838301, 2.300877920591499"
33166408600013,MANDARIN COURCELLES,Inconnu,MANDARIN COURCELLES 111 RUE DE COURCELLES Paris,Restaurant,toute_annee,111 RUE DE COURCELLES,75017.0,"48.88250495896896, 2.299600382049137"
44259408100014,LE RELAIS DE BERTHIER,Inconnu,LE RELAIS DE BERTHIER 11 BOULEVARD BERTHIER Paris,Restaurant,toute_annee,11 BOULEVARD BERTHIER,75017.0,"48.89370048522624, 2.3124233316454355"
93886657100012,RAVIOLI NORD EST,RAVIOLI NORD EST,RAVIOLI NORD EST 54 RUE LEGENDRE Paris,Restaurant,que_ete,54 RUE LEGENDRE,75017.0,"48.88513243445267, 2.3159573723812943"
80836234700011,CAFE DES EPINETTES,ZUKUNFT CAFE,CAFE DES EPINETTES 39B RUE DES EPINETTES Paris,Bar,que_ete,39B RUE DES EPINETTES,75017.0,"48.8959579811104, 2.322928306669441"
57210299400017,LE PETIT POUCET,AU PETIT POUCET,LE PETIT POUCET 1 RUE BIOT Paris,Restaurant,toute_annee,1 RUE BIOT,75017.0,"48.88370464941012, 2.326648495187898"
50914426700028,RBR,SNACK PEREIRE,RBR 100 AVENUE NIEL Paris,Restaurant,toute_annee,100 AVENUE NIEL,75017.0,"48.88431091553855, 2.297291004907641"
83403494400019,RANNOUCH,Inconnu,RANNOUCH 19 RUE JOUFFROY D ABBANS Paris,Restaurant,toute_annee,19 RUE JOUFFROY D ABBANS,75017.0,"48.886413800409805, 2.311264069929951"
91100316800018,PENINSULE,LE CYRANO,PENINSULE 3 RUE BIOT Paris,Restaurant,toute_annee,3 RUE BIOT,75017.0,"48.88378989431294, 2.326567900522036"
81835232000027,,LA CEVICHERIA,LA CEVICHERIA 16 AVENUE NIEL Paris,Restaurant,toute_annee,16 AVENUE NIEL,75017.0,"48.88008751220339, 2.2951364493333317"
88963363200019,VICTORIA,Inconnu,VICTORIA 4 RUE GAUTHEY Paris,Restaurant,que_ete,4 RUE GAUTHEY,75017.0,"48.89113233208654, 2.320015886250351"
90423377200014,NEMESIS,NEMESIS,NEMESIS 40 RUE PIERRE DEMOURS Paris,Restaurant,toute_annee,40 RUE PIERRE DEMOURS,75017.0,"48.881436792412394, 2.29501736169167"
97827823200019,AU COMPTOIR D'AUGUSTIN,Inconnu,AU COMPTOIR D'AUGUSTIN 42 RUE GUY MOQUET Paris,Restaurant,toute_annee,42 RUE GUY MOQUET,75017.0,"48.89209071472579, 2.323877067161682"
51422905300020,LE RENDEZ-VOUS DE MIDI,LE RENDEZ-VOUS DE MIDI,LE RENDEZ-VOUS DE MIDI 2 RUE DE SENLIS Paris,Restaurant,toute_annee,2 RUE DE SENLIS,75017.0,"48.88764823685462, 2.297922884248245"
75209936600037,IKRA,Inconnu,IKRA 119 BOULEVARD RASPAIL Paris,Restaurant,toute_annee,119 BOULEVARD RASPAIL,75017.0,"48.845503173844605, 2.3287661852310606"
80840104600020,THE CANADIAN EMBASSY PUB,Inconnu,THE CANADIAN EMBASSY PUB 71 BOULEVARD GOUVION SAINT CYR Paris,Restaurant,toute_annee,71 BOULEVARD GOUVION SAINT CYR,75017.0,"48.88027939671974, 2.2852273275118846"
88014159300017,NEW DELICES DE SHANGHAI,Inconnu,NEW DELICES DE SHANGHAI 48 BOULEVARD GOUVION SAINT CYR Paris,Restaurant,toute_annee,48 BOULEVARD GOUVION SAINT CYR,75017.0,"48.881456269599816, 2.2855066690380403"
99011110600011,JUCE,JUCE,JUCE 110 BOULEVARD DE COURCELLES Paris,Restaurant,toute_annee,110 BOULEVARD DE COURCELLES,75017.0,"48.87884804540775, 2.3010047590994844"
88956398700011,PÊCHE,Inconnu,PÊCHE 127 RUE CARDINET Paris,Restaurant,que_ete,127 RUE CARDINET,75017.0,"48.88630750452264, 2.312552857943119"
80404760300019,CUCUZZA,CUCUZZA,CUCUZZA 14 RUE DES MOINES Paris,Restaurant,que_ete,14 RUE DES MOINES,75017.0,"48.887972831716866, 2.318604855080065"
91053211800015,JEAN JACQUES,Inconnu,JEAN JACQUES 8 RUE MEISSONIER Paris,Restaurant,toute_annee,8 RUE MEISSONIER,75017.0,"48.88360363925022, 2.3045762087162966"
82169808100022,BOUILLON DES VIGNES,WIM A TABLE,BOUILLON DES VIGNES 45 RUE DES MOINES Paris,Restaurant,que_ete,45 RUE DES MOINES,75017.0,"48.8898733806889, 2.3203408900892617"
56213594700017,MONSIEUR  MADAME,MONSIEUR  MADAME,MONSIEUR  MADAME 37 AVENUE MAC MAHON Paris,Restaurant,toute_annee,37 AVENUE MAC MAHON,75017.0,"48.8784287746988, 2.2940157913387424"
80939286300027,LOU BISTROT,LOU BISTROT,LOU BISTROT 4 RUE DU DEBARCADERE Paris,Restaurant,toute_annee,4 RUE DU DEBARCADERE,75017.0,"48.87798827336188, 2.2874580274060166"
43343282000333,COJEAN,COJEAN,COJEAN 87 RUE JOUFFROY D'ABBANS Paris,Restaurant,toute_annee,87 RUE JOUFFROY D'ABBANS,75017.0,"48.88294490464804, 2.3032982836102938"
53983811000036,QUATRE-VINGT-NEUF,Inconnu,QUATRE-VINGT-NEUF 89 RUE LEMERCIER Paris,Restaurant,toute_annee,89 RUE LEMERCIER,75017.0,"48.888695705423785, 2.319944206780225"
42374192500014,LA PALME D'OR,Inconnu,LA PALME D'OR 138 AVENUE DE CLICHY Paris,Restaurant,toute_annee,138 AVENUE DE CLICHY,75017.0,"48.89079300665484, 2.320021632459862"
51382039900014,LA PETITE TABLE,L'EPICERIE VERTE,LA PETITE TABLE 5 RUE SAUSSIER LEROY Paris,Restaurant,que_ete,5 RUE SAUSSIER LEROY,75017.0,"48.879348483849135, 2.296518612240826"
83008611200018,PISTACHE COCKTAIL,Inconnu,PISTACHE COCKTAIL 23 RUE BOURSAULT Paris,Restaurant,toute_annee,23 RUE BOURSAULT,75017.0,"48.88380574795254, 2.3200767160043654"
49048887100016,TERRASSE 52,LE MISTRAL,TERRASSE 52 52 RUE GUY MOQUET Paris,Restaurant,toute_annee,52 RUE GUY MOQUET,75017.0,"48.89242794091795, 2.3250888454046876"
92060994800012,IN PUGLIA,Inconnu,IN PUGLIA 47 AVENUE DE VILLIERS Paris,Restaurant,toute_annee,47 AVENUE DE VILLIERS,75017.0,"48.88312914785275, 2.3073746627635083"
53909483900021,ZINO RISORANTE,ZINO RISTORANTE,ZINO RISORANTE 97 AVENUE DE VILLIERS Paris,Restaurant,toute_annee,97 AVENUE DE VILLIERS,75017.0,"48.884455444682104, 2.3001628597398316"
81376753000021,LA TABLE DES TERNES,LA TABLE DES TERNES,LA TABLE DES TERNES 36 RUE BAYEN Paris,Restaurant,toute_annee,36 RUE BAYEN,75017.0,"48.88154437082866, 2.292535757996701"
49800323500013,EZGI,Inconnu,EZGI 5 AVENUE DE LA PORTE DE SAINT OUEN Paris,Restaurant,toute_annee,5 AVENUE DE LA PORTE DE SAINT OUEN,75017.0,"48.89839745699934, 2.3288444509784623"
95359304300011,LE PETIT MAILLOT,LE PETIT MAILLOT,LE PETIT MAILLOT 269 BOULEVARD PEREIRE Paris,Restaurant,toute_annee,269 BOULEVARD PEREIRE,75017.0,"48.8782101620225, 2.2852794992179897"
91177563300025,BROTHER SISTER,Inconnu,BROTHER SISTER 72 RUE DE LA ROQUETTE Paris,Restaurant,toute_annee,72 RUE DE LA ROQUETTE,75017.0,"48.85566166615561, 2.37496536779916"
98878255300016,A L'IMPROVISTE,A L'IMPROVISTE,A L'IMPROVISTE 2 RUE BARYE Paris,Restaurant,toute_annee,2 RUE BARYE,75017.0,"48.881029282345224, 2.304039470277544"
83504240900010,COOK,Inconnu,COOK 27 AVENUE NIEL Paris,Restaurant,toute_annee,27 AVENUE NIEL,75017.0,"48.88117803424221, 2.295322857250079"
43905611000018,SAS CAVES PETRISSANS,Inconnu,SAS CAVES PETRISSANS 30B AVENUE NIEL Paris,Restaurant,que_ete,30B AVENUE NIEL,75017.0,"48.8813335432497, 2.2957701053350306"
50860130900018,SNC THAI,LE DIPLOMATE,SNC THAI 25 AVENUE DE SAINT OUEN Paris,Restaurant,toute_annee,25 AVENUE DE SAINT OUEN,75017.0,"48.88923902336257, 2.3260157371951062"
52993012500016,ST ANDREWS G_R PUB,ST ANDREWS G&R PUB,ST ANDREWS G_R PUB 9 RUE BRUNEL Paris,Restaurant,toute_annee,9 RUE BRUNEL,75017.0,"48.8769404575879, 2.2885098948630835"
44129695100011,LA TRATTORIA DI AUGUSTINO,Inconnu,LA TRATTORIA DI AUGUSTINO 121 AVENUE DE CLICHY Paris,Restaurant,que_ete,121 AVENUE DE CLICHY,75017.0,"48.89002783519533, 2.3210329309001523"
43203867700014,AU PETIT CHAVIGNOL,Inconnu,AU PETIT CHAVIGNOL 78 RUE DE TOCQUEVILLE Paris,Restaurant,toute_annee,78 RUE DE TOCQUEVILLE,75017.0,"48.88557720471571, 2.310226889450271"
93068844500012,LE CERCLE DES AROMES,LE CERCLE DES AROMES,LE CERCLE DES AROMES 17 RUE BROCHANT Paris,Restaurant,toute_annee,17 RUE BROCHANT,75017.0,"48.88879691363238, 2.317615363194915"
84475498600017,DELUXE GRILLE PARIS,DELUXE GRILLE PARIS,DELUXE GRILLE PARIS 182 AVENUE DE CLICHY Paris,Restaurant,toute_annee,182 AVENUE DE CLICHY,75017.0,"48.89293481429271, 2.316338419107362"
91500945000015,GUSTO ITALIA,Inconnu,GUSTO ITALIA 15 RUE DES ACACIAS Paris,Restaurant,toute_annee,15 RUE DES ACACIAS,75017.0,"48.876758235629374, 2.2912333168054357"
84920644600015,BELLA SOLE,BELLA SOLE,BELLA SOLE 18 RUE SAINT FERDINAND Paris,Restaurant,toute_annee,18 RUE SAINT FERDINAND,75017.0,"48.87849189632609, 2.2893284702825465"
88424525900012,SASU ASSIREM,COMPTOIR CARDINET,SASU ASSIREM 164 AVENUE DE CLICHY Paris,Bar,toute_annee,164 AVENUE DE CLICHY,75017.0,"48.891725016290096, 2.3184118253374613"
49122928200018,SUSHI TOKYO,GUMMA,SUSHI TOKYO 163 AVENUE DE CLICHY Paris,Restaurant,toute_annee,163 AVENUE DE CLICHY,75017.0,"48.89215509632251, 2.317246308253155"
55215108600014,LA TERRASSE,Inconnu,LA TERRASSE 76 AVENUE DE LA GRANDE ARMEE Paris,Restaurant,que_ete,76 AVENUE DE LA GRANDE ARMEE,75017.0,"48.877301960349115, 2.2847518856106706"
52446840200028,GOM-GOM,LE PACHA,GOM-GOM 10 RUE BREMONTIER Paris,Restaurant,toute_annee,10 RUE BREMONTIER,75017.0,"48.88454368211792, 2.3043364484450004"
52463877200037,BRASSERIE DU LYCEE CARNOT,BRASSERIE DU LYCEE CARNOT,BRASSERIE DU LYCEE CARNOT 51 AVENUE DE VILLIERS Paris,Bar,toute_annee,51 AVENUE DE VILLIERS,75017.0,"48.883213708348336, 2.3069393187138343"
91338019200017,JML,BESSIERES PLAISIR CULINAIRE,JML 27 BOULEVARD BESSIERES Paris,Restaurant,toute_annee,27 BOULEVARD BESSIERES,75017.0,"48.89738832907033, 2.32584829613879"
91069820800014,LA REPLIQUE,LES ENFANTS TERRIBLES,LA REPLIQUE 134 AVENUE DE CLICHY Paris,Restaurant,toute_annee,134 AVENUE DE CLICHY,75017.0,"48.89068525660366, 2.320289973509419"
53403507600015,LE PARIS 17,LE PARIS XVII,LE PARIS 17 41 RUE GUERSANT Paris,Restaurant,toute_annee,41 RUE GUERSANT,75017.0,"48.881972837337976, 2.2886123290839433"
45243135600016,MARYO,Inconnu,MARYO 190BIS AVENUE DE CLICHY Paris,Restaurant,toute_annee,190BIS AVENUE DE CLICHY,75017.0,"48.893790957242224, 2.314848627549113"
82216725000023,IL TRENTASEI,Inconnu,IL TRENTASEI 2 RUE JULIETTE LAMBER Paris,Restaurant,toute_annee,2 RUE JULIETTE LAMBER,75017.0,"48.88784539704209, 2.306344706993122"
49790991100024,WARD,Inconnu,WARD 11 RUE DU DEBARCADERE Paris,Restaurant,toute_annee,11 RUE DU DEBARCADERE,75017.0,"48.877925477969555, 2.2862391425904853"
83406175600013,LES AMBASSADES,LES AMBASSADES,LES AMBASSADES 75 RUE DU BAC Paris,Restaurant,toute_annee,75 RUE DU BAC,75017.0,"48.85475316673366, 2.3244246263100306"
85130951800013,LES MAJORETTES,LES MAJORETTES,LES MAJORETTES 8 RUE NOLLET Paris,Restaurant,que_ete,8 RUE NOLLET,75017.0,"48.885156184256076, 2.324237710698878"
71200994300010,LE TIMGAD,Inconnu,LE TIMGAD 21 RUE BRUNEL Paris,Restaurant,toute_annee,21 RUE BRUNEL,75017.0,"48.877515894849466, 2.288227968543538"
78902127600017,LE PROGRES,LE PROGRES,LE PROGRES 62 RUE LEGENDRE Paris,Restaurant,toute_annee,62 RUE LEGENDRE,75017.0,"48.88544235120722, 2.316549661203963"
90497801200014,LEOLAM VILLIERS,Inconnu,LEOLAM VILLIERS 117 AVENUE DE VILLIERS Paris,Restaurant,toute_annee,117 AVENUE DE VILLIERS,75017.0,"48.885066231968814, 2.2952697716681643"
80501329900013,O'COMPTOIR DU MONDE,O'COMPTOIR DU MONDE,O'COMPTOIR DU MONDE 15 AVENUE DE SAINT OUEN Paris,Bar,toute_annee,15 AVENUE DE SAINT OUEN,75017.0,"48.888510089298414, 2.3257717293349263"
81400981700010,LE COMPTOIR DES BATIGNOLLES,Inconnu,LE COMPTOIR DES BATIGNOLLES 20 RUE DES DAMES Paris,Bar,toute_annee,20 RUE DES DAMES,75017.0,"48.884902672066744, 2.3248677446499255"
85119748300015,T.N.S,COMPTOIR PARISIEN,T.N.S 174 AVENUE DE CLICHY Paris,Restaurant,toute_annee,174 AVENUE DE CLICHY,75017.0,"48.89237631703789, 2.317300437666107"
51798914100018,GOOD CHICKEN,GOOD CHICKEN,GOOD CHICKEN 114 AVENUE DE CLICHY Paris,Restaurant,toute_annee,114 AVENUE DE CLICHY,75017.0,"48.88984754666725, 2.321700268166091"
82324240900014,LEBON BENTO,Inconnu,LEBON BENTO 11 RUE LEBON Paris,Restaurant,toute_annee,11 RUE LEBON,75017.0,"48.881029553247245, 2.291936189285716"
80865275400017,AUX DES CALES,AUX DES CALES,AUX DES CALES 16 RUE DU CAPITAINE LAGACHE Paris,Restaurant,toute_annee,16 RUE DU CAPITAINE LAGACHE,75017.0,"48.89200937667007, 2.3260746163960473"
45318718900015,PRONY,Inconnu,PRONY 43 RUE DE PRONY Paris,Restaurant,toute_annee,43 RUE DE PRONY,75017.0,"48.8817943979373, 2.305206235805914"
91015967200013,FLONFLON,BISTROT FLONFLON,FLONFLON 2 RUE BRUNEL Paris,Bar,toute_annee,2 RUE BRUNEL,75017.0,"48.87632253523549, 2.289011318520772"
90201935500020,CHAMPOTES,CHAMPOTES,CHAMPOTES 3 VILLA BERTHIER Paris,Restaurant,que_ete,3 VILLA BERTHIER,75017.0,"48.88525247541282, 2.2931880743562614"
44340799400013,QUART DINER,Inconnu,QUART DINER 77 RUE CARDINET Paris,Restaurant,que_ete,77 RUE CARDINET,75017.0,"48.88420286130883, 2.3090366744376336"
80328109600013,NAAN STOP,Inconnu,NAAN STOP 78 AVENUE DE CLICHY Paris,Restaurant,toute_annee,78 AVENUE DE CLICHY,75017.0,"48.88823914120365, 2.3244852717491957"
82959399500022,CIRO E I SUOI FRATELLI,Inconnu,CIRO E I SUOI FRATELLI 34 RUE SAINT FERDINAND Paris,Restaurant,toute_annee,34 RUE SAINT FERDINAND,75017.0,"48.87775913553818, 2.2874685497485174"
92034869500015,HAN  NÉE YU,LE NIEL,HAN  NÉE YU 42 RUE PIERRE DEMOURS Paris,Restaurant,toute_annee,42 RUE PIERRE DEMOURS,75017.0,"48.881460102643814, 2.295135179415111"
92197870600015,BILLIE BRICK,Inconnu,BILLIE BRICK 68 RUE DES DAMES Paris,Restaurant,que_ete,68 RUE DES DAMES,75017.0,"48.883478931325705, 2.3199028236272707"
90782540000019,DI CARLA,DI CARLA,DI CARLA 4 AVENUE CARNOT Paris,Restaurant,toute_annee,4 AVENUE CARNOT,75017.0,"48.87532183022344, 2.293944191355449"
52480539700022,POCH WAGRAM,Inconnu,POCH WAGRAM 58 AVENUE DE WAGRAM Paris,Restaurant,toute_annee,58 AVENUE DE WAGRAM,75017.0,"48.87928624507, 2.2992513402649295"
48034755800011,RAPIDO LEGENDRE,Inconnu,RAPIDO LEGENDRE 56 RUE LEGENDRE Paris,Restaurant,toute_annee,56 RUE LEGENDRE,75017.0,"48.88515357026769, 2.316057131855792"
81961085800022,CHEZ SAM,Inconnu,CHEZ SAM 118 AVENUE DE CLICHY Paris,Restaurant,que_ete,118 AVENUE DE CLICHY,75017.0,"48.889936114332464, 2.321464576193726"
94083085400029,DÉLIT CAFÉ,Inconnu,DÉLIT CAFÉ 21 RUE DE LA TERRASSE Paris,Restaurant,toute_annee,21 RUE DE LA TERRASSE,75017.0,"48.8825330874488, 2.314549098697898"
99273597700017,MAYTEN,Inconnu,MAYTEN 103 AVENUE DE VILLIERS Paris,Restaurant,toute_annee,103 AVENUE DE VILLIERS,75017.0,"48.884523097569314, 2.2996012831728945"
91787385300019,BAYAN,BAYAN,BAYAN 40 RUE PIERRE DEMOURS Paris,Restaurant,que_ete,40 RUE PIERRE DEMOURS,75017.0,"48.881397265490904, 2.294933183832621"
80863498400013,CHEZ GUSTO,CHEZ GUSTO,CHEZ GUSTO 12 RUE JOUFFROY D'ABBANS Paris,Restaurant,toute_annee,12 RUE JOUFFROY D'ABBANS,75017.0,"48.88693490719118, 2.3123242042411016"
83998127100027,BREIZH CAFÉ BATIGNOLLES,Inconnu,BREIZH CAFÉ BATIGNOLLES 31 RUE DES BATIGNOLLES Paris,Restaurant,toute_annee,31 RUE DES BATIGNOLLES,75017.0,"48.88495062835324, 2.3207497441895284"
81274135300021,ADS,KAVIARI DELIKATESSEN,ADS 3 AVENUE DE VILLIERS Paris,Restaurant,toute_annee,3 AVENUE DE VILLIERS,75017.0,"48.88154526638392, 2.3148416951033064"
94863924000019,JUST DELICE,Inconnu,JUST DELICE 103 BOULEVARD BESSIERES Paris,Restaurant,toute_annee,103 BOULEVARD BESSIERES,75017.0,"48.895562032565415, 2.317343729054131"
45194679200012,HUANÉE REN,TRAITEUR HUA,HUANÉE REN 14 RUE DE THANN Paris,Restaurant,toute_annee,14 RUE DE THANN,75017.0,"48.88164526255396, 2.3099622555412913"
83078229800012,LES FRANCAISES,LES FRANCAISES,LES FRANCAISES 87 RUE LEGENDRE Paris,Restaurant,toute_annee,87 RUE LEGENDRE,75017.0,"48.88788802305185, 2.320509573066372"
92769272300038,ENSUITE,Inconnu,ENSUITE 14 RUE LA BOETIE Paris,Restaurant,toute_annee,14 RUE LA BOETIE,75017.0,"48.87431856249529, 2.317695852732592"
87831650400017,O'ASIE,JAPAN SAKURA,O'ASIE 22 RUE MSTISLAV ROSTROPOVITCH Paris,Restaurant,que_ete,22 RUE MSTISLAV ROSTROPOVITCH,75017.0,"48.889556017507516, 2.3139274039792967"
48319555800026,A.B.L.L. 55,IL NATURAL,A.B.L.L. 55 74 AV. DE LA GRANDE ARMEE Paris,Restaurant,toute_annee,74 AV. DE LA GRANDE ARMEE,75017.0,"48.87729540674512, 2.2850129216828536"
79064180700025,CORETTA,CORETTA,CORETTA 151B RUE CARDINET Paris,Restaurant,que_ete,151B RUE CARDINET,75017.0,"48.890442595467036, 2.3170713738206685"
97880668500019,HELLO BUBBLE TEA & COFFEE,HELLO BUBBLE TEA & COFFEE,HELLO BUBBLE TEA & COFFEE 184 RUE CARDINET Paris,Restaurant,toute_annee,184 RUE CARDINET,75017.0,"48.89083746623381, 2.317878690972263"
91984673300013,KIMBE,Inconnu,KIMBE 36 AVENUE DE LA PORTE DE CLICHY Paris,Restaurant,toute_annee,36 AVENUE DE LA PORTE DE CLICHY,75017.0,"48.89567576313463, 2.311910089910221"
50094368300010,JANNA,JANNA,JANNA 13 RUE DENIS POISSON Paris,Restaurant,toute_annee,13 RUE DENIS POISSON,75017.0,"48.87758080995639, 2.2878641026653574"
44770841300011,TURKUAZ,Inconnu,TURKUAZ 161 RUE DE ROME Paris,Restaurant,toute_annee,161 RUE DE ROME,75017.0,"48.88699747232999, 2.3147354197891827"
95213376700014,REVE DE GOSSE,Inconnu,REVE DE GOSSE 101 RUE NOLLET Paris,Restaurant,toute_annee,101 RUE NOLLET,75017.0,"48.88904946390091, 2.317660188258461"
84875572400012,SWADEE,SWADEE,SWADEE 20 RUE DU DEBARCADERE Paris,Restaurant,que_ete,20 RUE DU DEBARCADERE,75017.0,"48.877965542649065, 2.285473139486343"
81813401700016,VENUS,VENUS,VENUS 70 AVENUE DE CLICHY Paris,Restaurant,toute_annee,70 AVENUE DE CLICHY,75017.0,"48.88786163574187, 2.3251428574470614"
81364989400025,BEC,LUZERNE,BEC 86 RUE LEMERCIER Paris,Restaurant,que_ete,86 RUE LEMERCIER,75017.0,"48.88878241368662, 2.3199700962283867"
43540377900018,CASCADE DE CHINE,Inconnu,CASCADE DE CHINE 170 AVENUE DE CLICHY Paris,Restaurant,toute_annee,170 AVENUE DE CLICHY,75017.0,"48.892072500357145, 2.3178310913861844"
30875796200011,RIMAL,Inconnu,RIMAL 94 BOULEVARD MALESHERBES Paris,Restaurant,toute_annee,94 BOULEVARD MALESHERBES,75017.0,"48.88103778310114, 2.3125824705480293"
75031387600013,BENSON KFE,BENSON KFE,BENSON KFE 261 BOULEVARD PEREIRE Paris,Restaurant,que_ete,261 BOULEVARD PEREIRE,75017.0,"48.87850143044444, 2.2857265893573944"
98026522700010,NKI SUSHI,Inconnu,NKI SUSHI 12 AVENUE MAC MAHON Paris,Restaurant,toute_annee,12 AVENUE MAC MAHON,75017.0,"48.8762891166536, 2.294839193949823"
51904209700039,LKVB,LE MERRILL,LKVB 101 BOULEVARD BERTHIER Paris,Restaurant,toute_annee,101 BOULEVARD BERTHIER,75017.0,"48.885560633321276, 2.2938699011598604"
82123213900021,DOCHILAK MONTPARNASSE,DOCHILAK,DOCHILAK MONTPARNASSE 15 RUE LITTRE Paris,Restaurant,toute_annee,15 RUE LITTRE,75017.0,"48.84514419774229, 2.3241971708875413"
50037403800023,JL CAFE MALESHERBES,JL CAFE MALESHERBES,JL CAFE MALESHERBES 192 BOULEVARD MALESHERBES Paris,Bar,que_ete,192 BOULEVARD MALESHERBES,75017.0,"48.88897131355099, 2.3044021976289244"
48282303600017,VERBLIN,FLOCCO,VERBLIN 116 BOULEVARD PEREIRE Paris,Restaurant,toute_annee,116 BOULEVARD PEREIRE,75017.0,"48.88562763207613, 2.2978248797087426"
91517349600018,GILDA,Inconnu,GILDA 78 AVENUE DES TERNES Paris,Restaurant,que_ete,78 AVENUE DES TERNES,75017.0,"48.879952976326564, 2.289232810139541"
84036011900027,L’ATELIER DU MIDI,Inconnu,L’ATELIER DU MIDI 40 RUE SAINT FERDINAND Paris,Restaurant,que_ete,40 RUE SAINT FERDINAND,75017.0,"48.87758073299506, 2.286999783382052"
85306787400018,MWIN,SUSHI ETOILE,MWIN 271 BOULEVARD PEREIRE Paris,Restaurant,toute_annee,271 BOULEVARD PEREIRE,75017.0,"48.87811690640319, 2.285144787170388"
51510640900029,THAI AT HOME,THAI AT HOME,THAI AT HOME 44 RUE DES MOINES Paris,Restaurant,que_ete,44 RUE DES MOINES,75017.0,"48.88951864278299, 2.3200886860772636"
83085564900018,EVASION,Inconnu,EVASION 1 RUE AMPERE Paris,Restaurant,toute_annee,1 RUE AMPERE,75017.0,"48.88510828036366, 2.3065247756085046"
91292301800010,ARSENE,ARSENE,ARSENE 153 AVENUE DE SAINT OUEN Paris,Restaurant,que_ete,153 AVENUE DE SAINT OUEN,75017.0,"48.89739070318804, 2.328797829772745"
49238796400017,L'ETOILE DE CLICHY,Inconnu,L'ETOILE DE CLICHY 41 AVENUE DE CLICHY Paris,Restaurant,toute_annee,41 AVENUE DE CLICHY,75017.0,"48.88664988227444, 2.3258218679137133"
84750095600010,RE DI NAPOLI,Inconnu,RE DI NAPOLI 77 AVENUE DES TERNES Paris,Restaurant,toute_annee,77 AVENUE DES TERNES,75017.0,"48.879573611455875, 2.289511650480316"
48292363800019,K   K,Inconnu,K   K 1 RUE DES BATIGNOLLES Paris,Restaurant,toute_annee,1 RUE DES BATIGNOLLES,75017.0,"48.883160856952635, 2.323696417533103"
84934711700012,EN FACE,HENRIETTE,EN FACE 33 RUE GUERSANT Paris,Restaurant,toute_annee,33 RUE GUERSANT,75017.0,"48.88170096023829, 2.2889127645716956"
98853691800010,MAYETTE,MAYETTE,MAYETTE 16 RUE DE TOCQUEVILLE Paris,Restaurant,que_ete,16 RUE DE TOCQUEVILLE,75017.0,"48.88261843219899, 2.3136922438708925"
81218332500016,AUTANA,Inconnu,AUTANA 8 RUE DE LOGELBACH Paris,Restaurant,que_ete,8 RUE DE LOGELBACH,75017.0,"48.881610638660206, 2.3082507353730084"
43822069100044,L'ATELIER DES BATIGNOLLES,Inconnu,L'ATELIER DES BATIGNOLLES 12 RUE DES BATIGNOLLES Paris,Bar,toute_annee,12 RUE DES BATIGNOLLES,75017.0,"48.88400402599678, 2.3226089970053945"
