SIRET,Nom de l'enseigne,nom_etab_officiel,type_activite,temporalité,Typologie,Numéro et voie,Arrondissement,etatAdministratifEtablissement,geo_point_2d,activitePrincipaleEtablissement
75185650100018,GRAND BAY CAFE,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,11 RUE DES HALLES,75001.0,A,"48.85976957808614, 2.3465680378908482",56.30Z
97895281000023,SOLENNE,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,9 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.85874950988004, 2.3482232850510463",56.10A
47949719000013,L'ESCARGOT MONTORGUEIL,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,38 RUE MONTORGUEIL,75001.0,A,"48.86419334732282, 2.3466489606340537",56.10A
51529974100014,CANTINETTA VENTURA,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,21 RUE DES CAPUCINES,75001.0,A,"48.869529985445055, 2.328496724012777",56.10C
83013861600024,GONBEI EUROPE,OMUSUBI GONBEI PARIS REPUBLIQUE,Restaurant,toute_annee,TERRASSE OUVERTE,83 RUE DE TURBIGO,75001.0,A,"48.86663711593769, 2.3608695403639715",56.10C
51945976200018,TOTO,TOPOLIE,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,5 RUE SAINTE OPPORTUNE,75001.0,A,"48.8602094754813, 2.3471979731654695",56.10C
88968114400016,TRAN TRAN ZAI,TRAN TRAN ZAI,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE DU CYGNE,75001.0,A,"48.86309777362392, 2.349993395939187",56.10A
85099620800011,AU PAVILLON PARIS,Inconnu,Bar,toute_annee,TERRASSE FERMÉE,65 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.86336078328928, 2.350704723924491",56.30Z
80318874700023,ORATOIRE,L'ORATOIRE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,8 RUE DE L'ORATOIRE,75001.0,A,"48.86174834600752, 2.340442935128257",56.10A
37928790700016,COFFE SHOP,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,24 RUE DU PONT NEUF,75001.0,A,"48.86097132425842, 2.3449884974365185",56.10A
41235560400056,MALLET JACQUES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,2 QUAI DE LA MEGISSERIE,75001.0,A,"48.85745661612233, 2.3466998149029115",56.10A
85375796100026,LE PASSAGE SAINT-HONORE,LE PASSAGE SAINT-HONORE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,23 RUE DANIELLE CASANOVA,75001.0,A,"48.867909693059886, 2.3318041642831417",56.10A
79139018000010,CHEZ GLADINES,GLADINES HALLES,Restaurant,toute_annee,TERRASSE OUVERTE,11BIS RUE DES HALLES,75001.0,A,"48.85988710865345, 2.346471367930731",56.10A
44533010300083,CAFE SIRENE FRANCE,STARBUCKS COFFEE,Restaurant,toute_annee,TERRASSE FERMÉE,18 BOULEVARD MONTMARTRE,75001.0,A,"48.87202066376484, 2.340710281419053",56.10C
45057088200016,LA COUPE D'OR,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,330 RUE SAINT HONORE,75001.0,A,"48.86566240779541, 2.330891327322111",56.10A
41878144900040,PIZZERIA MIMMO,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,14 RUE SAINT DENIS,75001.0,A,"48.85914847902973, 2.3478189626783355",56.10A
48857323900024,LE PARADIS DU FRUIT,LE PARADIS DU FRUIT,Restaurant,toute_annee,TERRASSE FERMÉE,4 RUE SAINT HONORE,75001.0,A,"48.861057277977835, 2.3451244549885017",56.10A
85065367600013,ECHIZENSOBA TOGO,Inconnu,Restaurant,toute_annee,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,33 RUE SAINT ROCH,75001.0,A,"48.86592406411277, 2.332588007752192",56.10A
35301267700012,LE GUTENBERG,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,29 RUE COQUILLIERE,75001.0,A,"48.86409714350478, 2.3416890077861896",56.30Z
84944963200017,JACAU,FADA,Bar,toute_annee,TERRASSE OUVERTE,64 RUE JEAN JACQUES ROUSSEAU,75001.0,A,"48.86414545683002, 2.3438303311121502",56.30Z
31682927400018,FASKL,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,10 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86277250751984, 2.3492585351162827",56.10A
49878222600019,,CAFE BLANC,Restaurant,toute_annee,TERRASSE OUVERTE,10 RUE CROIX DES PETITS CHAMPS,75001.0,A,"48.86272000806325, 2.33951368100248",56.10A
94952194200027,CELTIC CLOVER,CELTIC CLOVER,Restaurant,toute_annee,CONTRE TERRASSE SUR VOIE PIÉTONNE,28 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86294569839846, 2.3482917048004497",56.10A
32270727400013,SOCIETE CARTHAGE 2,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,35 RUE SAINT-DENIS,75001.0,A,"48.85999123817274, 2.3481430973477675",56.10A
55206477600016,BRASSERIE DE LA BOURSE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,27 RUE JEAN JACQUES ROUSSEAU,75001.0,A,"48.8629556723626, 2.341292517405895",56.10A
84929504300020,ZOA,JANE CAFE,Restaurant,toute_annee,TERRASSE OUVERTE,197 RUE SAINT MAUR,75001.0,A,"48.87186213567215, 2.371801822225739",56.10A
80168223800028,ROOMIES,ROOMIES,Restaurant,toute_annee,TERRASSE OUVERTE,14 RUE DU CYGNE,75001.0,A,"48.863407794238135, 2.3485718786778906",56.10A
55214678900011,SA BONNELLE,MADELEINE BASTILLE,Restaurant,toute_annee,TERRASSE OUVERTE,39 BD DE BONNE NOUVELLE,75001.0,A,"48.87050125470352, 2.3481246425873143",56.10A
81396486300019,KOOKIL KWAN,KOOKIL KWAN,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,12 RUE GOMBOUST,75001.0,A,"48.867418665203914, 2.3326377843012223",56.10A
79742587300040,SAS LUCIE,L'EPI D'OR,Restaurant,toute_annee,TERRASSE OUVERTE,25 RUE JEAN JACQUE ROUSSEAU,75001.0,A,"48.86286203756591, 2.341126985057182",56.10A
35301267700012,LE GUTENBERG,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,29 RUE COQUILLIERE,75001.0,A,"48.86413617188663, 2.341637245921137",56.30Z
91084677300026,IRASSHAI,IRASSHAI,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,40 RUE DU LOUVRE,75001.0,A,"48.862650181535535, 2.3422154318251116",56.10A
32316063000022,INNOCENTI,MADAME CLAUDE,Restaurant,toute_annee,TERRASSE OUVERTE,2 RUE BERGER,75001.0,A,"48.860819175719705, 2.3487435501837073",56.10A
48016325200038,FUXIA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,42 RUE DU MARCHE SAINT HONORE,75001.0,A,"48.867489526308574, 2.3322833529066354",56.10A
58201695200019,LA ROTONDE ST HONORE,LA ROTONDE ST HONORE,Restaurant,toute_annee,TERRASSE OUVERTE,282 RUE SAINT HONORE,75001.0,A,"48.86454477077949, 2.3329079551940475",56.10A
81091489500018,L'EXCUSE BAR,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,4 PLACE SAINTE OPPORTUNE,75001.0,A,"48.85955359796614, 2.347271288443707",56.10A
69203872200017,LE PANORAMA,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,14 QUAI DU LOUVRE,75001.0,A,"48.85882284247461, 2.3414898137777205",56.10A
91503109000011,CESAR SAINT HONORE RESTAURATION,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,35 PLACE DU MARCHE SAINT HONORE,75001.0,A,"48.867565079103, 2.331951632971407",56.10A
49878222600019,LE CAFE BLANC,CAFE BLANC,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,10 RUE CROIX DES PETITS CHAMPS,75001.0,A,"48.86274910891385, 2.3394673608022947",56.10A
97757705500014,LE PETIT SAINT HONORÉ,Inconnu,Bar,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,158 RUE SAINT HONORE,75001.0,A,"48.86207303499099, 2.339871726280083",56.30Z
31013032300028,AU CHIEN QUI FUME,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,33 RUE DU PONT NEUF,75001.0,A,"48.86129085133532, 2.3449164337329944",56.10A
90981279400016,FUWA FUWA,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,16 RUE D'ARGENTEUIL,75001.0,A,"48.865592404417704, 2.3337363170988317",56.10C
39840436800019,MARMARIS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,17 RUE SAINT DENIS,75001.0,A,"48.85941508319881, 2.347771792498656",56.10C
84924795200013,L’ANNEXE,LE BOUILLON PHARAMOND,Bar,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,28 RUE PIERRE LESCOT,75001.0,A,"48.86344151102778, 2.348987278080088",56.30Z
75147323200013,CALIFORNIA AVENUE,CALIFORNIA AVENUE,Restaurant,toute_annee,TERRASSE OUVERTE,33BIS RUE DES LOMBARDS,75001.0,A,"48.85966172168819, 2.348229043093086",56.10A
30109818200027,LA VILLA DU MUSEE 196,ENZA FAMIGLIA LOUVRE,Restaurant,toute_annee,TERRASSE OUVERTE,196 RUE SAINT HONORE,75001.0,A,"48.86262456352455, 2.337907996502577",56.10A
94952194200027,CELTIC CLOVER,CELTIC CLOVER,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,28 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86300763826281, 2.3483197963146822",56.10A
44426163000024,BAR RESTAURANT CHOUCHOU,BAR RESTAURANT CHOUCHOU,Restaurant,toute_annee,TERRASSE FERMÉE,23 BOULEVARD SEBASTOPOL,75001.0,A,"48.86000233481468, 2.348828071354367",56.10A
41465204000026,TAVERNE HENRY IV,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,13 PLACE DU PONT NEUF,75001.0,A,"48.85704475262474, 2.3415815240097144",56.30Z
88784272200019,CAMP OUT,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,12 RUE DU CYGNE,75001.0,A,"48.86338945907187, 2.348653302918433",56.10C
44222305300012,MA SALLE A MANGER,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,26 PLACE DAUPHINE,75001.0,A,"48.85689595551196, 2.3417980865410186",56.10A
49822000300012,SARL LINDER,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,47 RUE BERGER,75001.0,A,"48.862133467019206, 2.3424455537195006",56.30Z
50290371900016,CHAMAS TACOS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,13 RUE SAINT-DENIS,75001.0,A,"48.85930303841251, 2.347715646451906",56.10C
44968325900013,BAOZAI,Inconnu,Bar,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,5 RUE ETIENNE MARCEL,75001.0,A,"48.86347775831952, 2.3502741694549885",56.30Z
95135404200016,TOSAKKO RAMEN,TOSAKKO RAMEN,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,55 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.862348238110314, 2.350162729911232",56.10A
50922874800018,HOKI SUSHI,HOKI SUSHI,Restaurant,toute_annee,TERRASSE OUVERTE,20 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86289440215239, 2.3487762348173815",56.10A
81906721600021,TABAC VICTOIRE,Inconnu,Bar,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,44 RUE COQUILLIERE,75001.0,A,"48.86463954751535, 2.3407617061643453",56.30Z
83013926700025,ZHUANG SAS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,41 RUE SAINT HONORE,75001.0,A,"48.860776780012, 2.3455452786706847",56.10A
84929504300020,ZOA,JANE CAFE,Restaurant,toute_annee,TERRASSE OUVERTE,37 RUE JACQUES LOUVEL TESSIER,75001.0,A,"48.87178123068602, 2.3717686303043033",56.10A
88141569900019,CRÊPERIE MONTORGUEIL,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,37 RUE MAUCONSEIL,75001.0,A,"48.86408048627114, 2.346791243049392",56.10A
83449011200036,SMILE PARIS,MAISON POQUELIN,Restaurant,toute_annee,TERRASSE OUVERTE,31 RUE DU PONT NEUF,75001.0,A,"48.86123829098799, 2.3448594715317754",56.10A
52386356100081,BAGELS,BAGELSTEIN,Restaurant,toute_annee,TERRASSE OUVERTE,13 RUE DES PYRAMIDES,75001.0,A,"48.8650669330836, 2.3329326458001844",56.10C
40017095700015,L'ABSINTHE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,24 PLACE DU MARCHE SAINT HONORE,75001.0,A,"48.86650870343883, 2.3320131713233727",56.10A
37928790700016,COFFE SHOP,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,51 RUE SAINT HONORE,75001.0,A,"48.860970845396814, 2.345045442002343",56.10A
79491019000022,POSTICHE,POSTICHE,Restaurant,toute_annee,TERRASSE OUVERTE,62 RUE JEAN JACQUES ROUSSEAU,75001.0,A,"48.86412108006058, 2.3437814509962744",56.10A
83787128400019,SAMA BEYROUTH,SAMA BEYROUTH,Restaurant,toute_annee,TERRASSE OUVERTE,26 RUE SAINT-DENIS,75001.0,A,"48.859906942687125, 2.348199819055034",56.10C
44426163000024,BAR RESTAURANT CHOUCHOU,BAR RESTAURANT CHOUCHOU,Restaurant,toute_annee,TERRASSE FERMÉE,23 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.859949875889754, 2.3488180055032934",56.10A
44426163000024,BAR RESTAURANT CHOUCHOU,BAR RESTAURANT CHOUCHOU,Restaurant,toute_annee,TERRASSE OUVERTE,23 RUE DE LA REYNIE,75001.0,A,"48.86003402723464, 2.3487398680341305",56.10A
80264095300013,VAEF REST,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,23 RUE DES CAPUCINES,75001.0,A,"48.86961623184689, 2.3283203086251083",56.10C
40413655800024,ZEYTOUN,ZEYTOUN,Restaurant,toute_annee,TERRASSE OUVERTE,20 RUE MONTMARTRE,75001.0,A,"48.8640559091041, 2.3456261865594765",56.10C
78845914700021,LE BISTROT DU FORUM,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,12 RUE MONTMARTRE,75001.0,A,"48.86367937652847, 2.3458400783365825",56.10A
57220300800030,CAFÉ RUC,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,159 RUE SAINT HONORE,75001.0,A,"48.86324398599879, 2.3352537223732037",56.10A
48250898300012,TABAC DU CHÂTELET // BRASSERIE JAJA,Inconnu,Restaurant,toute_annee,PLANCHER MOBILE,8 RUE SAINT DENIS,75001.0,A,"48.85843463077058, 2.347521805718608",56.10A
30297176700025,LE ZIMMER,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,17 AVENUE VICTORIA,75001.0,A,"48.8578311498688, 2.3468517150945005",56.10A
82539604700011,FEU,FEU,Restaurant,toute_annee,TERRASSE OUVERTE,54 RUE DE L ARBRE SEC,75001.0,A,"48.86105744641074, 2.342583849434797",56.10A
97790134700012,ISMAÏL,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,46 RUE CROIX DES PETITS CHAMPS,75001.0,A,"48.86479410482248, 2.3406117234196797",56.10A
30297176700025,LE ZIMMER,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,17 AVENUE VICTORIA,75001.0,A,"48.857867147098915, 2.3467373403939984",56.10A
84017542600013,PITA TACOS,PITA TACOS,Restaurant,toute_annee,PLANCHER MOBILE,64 RUE SAINT-DENIS,75001.0,A,"48.86154889597774, 2.3491128999352946",56.10A
81420301400018,L'IMPERIAL RIVOLI,L IMPERIAL RIVOLI,Restaurant,toute_annee,TERRASSE OUVERTE,1 RUE ROUGET DE L ISLE,75001.0,A,"48.86591391777026, 2.3260688415977246",56.10A
94999357000017,KOYA,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,11 RUE DE LA FERRONNERIE,75001.0,A,"48.86020378441936, 2.347748039165765",56.10C
41012964700013,HALL'S BEER TAVERN,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,68 RUE SAINT-DENIS,75001.0,A,"48.861652141712824, 2.3491710627915783",56.10A
93764760000017,LE CLUBHOUSE BY SHINZO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,34 RUE MAUCONSEIL,75001.0,A,"48.864086893142996, 2.3471972016944087",56.10C
39825182700018,LE FLORENTIN,LE FLORENTIN,Restaurant,toute_annee,TERRASSE FERMÉE,10 RUE SAINT FLORENTIN,75001.0,A,"48.867618112285015, 2.3244408062273805",56.10A
80506575200018,L'AUBERGE CAFE,L'AUBERGE CAFE,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE BERTIN POIREE,75001.0,A,"48.858272212841, 2.3446740575807987",56.10A
51529974100014,CANTINETTA VENTURA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,23 RUE DES CAPUCINES,75001.0,A,"48.86956263979, 2.328393354071426",56.10C
85099620800011,AU PAVILLON PARIS,Inconnu,Bar,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,65 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.86324893383812, 2.3507351330019364",56.30Z
83484645300019,LE CENTRAL PARK,LE CENTRAL PARK,Bar,toute_annee,TERRASSE OUVERTE,5 RUE DU JOUR,75001.0,A,"48.863502259884015, 2.3441991938844593",56.30Z
97908432400016,CAFE COURTIAL,CAFE COURTIAL,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,2 RUE SAUVAL,75001.0,A,"48.86161066462455, 2.342408104844231",56.10A
91540739900012,BNN,CARPE DIEM CAFE,Restaurant,toute_annee,TERRASSE OUVERTE,21 RUE DES HALLES,75001.0,A,"48.86061242751611, 2.345828496884939",56.10A
54206498500014,L'ALSACE AUX HALLES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE COQUILLIERE,75001.0,A,"48.86363986226389, 2.343093548523585",56.10A
41173327200016,FLAM'S,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,62 RUE DES LOMBARDS,75001.0,A,"48.85985540636376, 2.3476101084283068",56.10A
98785923800014,A LA CLAIRE FONTAINE,Inconnu,Bar,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,51 RUE DE L'ARBRE SEC,75001.0,A,"48.86132150302426, 2.3424201279252603",56.30Z
97995936800015,PEPPE PIZZA,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,104 RUE SAINT DENIS,75001.0,A,"48.86351648767589, 2.350094773836056",56.10A
45127303100026,LE VIEUX LÉON,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,18 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86287126945212, 2.3488754601991633",56.10A
48786663400016,CIAL SARL,Inconnu,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,2 RUE DE LA PETITE TRUANDERIE,75001.0,A,"48.862894153533574, 2.348182268660532",56.10A
52036336700019,SIA01,LAOUZ,Restaurant,toute_annee,TERRASSE OUVERTE,136 RUE SAINT HONORE,75001.0,A,"48.861843988975174, 2.3408795955567543",56.10C
93134166300017,ADORA,ADORA,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,15 RUE PIERRE LESCOT,75001.0,A,"48.86307547317674, 2.3486990989562115",56.10A
98323977300010,L'ESPOIR,LA PYRAMIDE,Bar,toute_annee,TERRASSE OUVERTE,24 QUAI DU LOUVRE,75001.0,A,"48.85893494231722, 2.3408105010202753",56.30Z
56206190300018,LE MUSSET,LE MUSSET,Restaurant,toute_annee,TERRASSE OUVERTE,5 RUE DE L ECHELLE,75001.0,A,"48.86383520826748, 2.3340431268392536",56.10A
91171909400011,VERONA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,6 RUE DE LA COSSONNERIE,75001.0,A,"48.86152787354414, 2.348690187150218",56.10A
56206190300018,LE MUSSET,LE MUSSET,Restaurant,toute_annee,TERRASSE OUVERTE,169 RUE SAINT HONORE,75001.0,A,"48.8638748373629, 2.333978368027133",56.10A
32316063000022,INNOCENTI,MADAME CLAUDE,Restaurant,toute_annee,TERRASSE OUVERTE,2 RUE BERGER,75001.0,A,"48.86076964928448, 2.3488547364243493",56.10A
94164243100014,FCC,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,21 RUE ETIENNE MARCEL,75001.0,A,"48.86396759938085, 2.3482263493767155",56.10C
75239417100017,,EPICERIE-CANTINE DA ROSA,Restaurant,toute_annee,TERRASSE OUVERTE,7 RUE ROUGET DE L ISLE,75001.0,A,"48.8663408712485, 2.3263865562923676",56.10A
81050763200018,,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,1 PLACE ANDRE MALRAUX,75001.0,A,"48.863731746476006, 2.334667599897373",56.30Z
49229884900018,,LA PERLA,Restaurant,toute_annee,TERRASSE OUVERTE,5 RUE MONTORGUEIL,75001.0,A,"48.86342884132568, 2.3463008000788745",56.10A
93155911600013,CREPERIE MONTORGUEIL,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,37 RUE MAUCONSEIL,75001.0,A,"48.864079682207034, 2.346791234047472",56.10C
82491646400012,COMPTOIR 43 BIO TOP,BIO O TOP,Restaurant,toute_annee,TERRASSE OUVERTE,43 RUE DE L ARBRE SEC,75001.0,A,"48.86107625836391, 2.3424198811585057",56.10A
91780740600017,,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,41 RUE DE RICHELIEU,75001.0,A,"48.86578240141975, 2.336759763722118",56.10A
69203872200017,LE PANORAMA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,1 PLACE DE L ECOLE,75001.0,A,"48.85881151187196, 2.3415941494398393",56.10A
82813980800020,COSTADORO SOCIAL COFFEE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,91 RUE DE RIVOLI,75001.0,A,"48.86065376093427, 2.3412976359013227",56.10C
75191413600021,PARIS BAGUETTE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE DES LAVANDIERES SAINTE OPPORTUNE,75001.0,A,"48.85850650494863, 2.3460208827352576",56.10C
81050763200018,,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,248 RUE SAINT HONORE,75001.0,A,"48.86375091213346, 2.334546545816863",56.30Z
79837968100017,IL FICO,IL FICO CAFFE RISTORANTE,Restaurant,toute_annee,TERRASSE OUVERTE,31 RUE COQUILLIERE,75001.0,A,"48.8642048468396, 2.34152363068329",56.10A
45129034000012,LOUISE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,11 RUE DU PELICAN,75001.0,A,"48.86262130269927, 2.3395635142989284",56.10A
98324298300010,IN CHA,IN CHA,Restaurant,toute_annee,TERRASSES OUVERTES SUR VOIE PIÉTONNE,129 RUE SAINT DENIS,75001.0,A,"48.86323062613186, 2.3497500693624733",56.10C
42235783000013,GRANIER FRERES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,40 RUE SAINT HONORE,75001.0,A,"48.86115557324726, 2.344736728915675",56.10A
82813980800020,COSTADORO SOCIAL COFFEE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,91 RUE DE RIVOLI,75001.0,A,"48.86063927391617, 2.3413330372517427",56.10C
89765903300012,BELLA SERRA,LE FRANKLIN,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,34 RUE MONTORGUEIL,75001.0,A,"48.864078633851214, 2.3465963840033215",56.10A
48392036900020,BUSH BOY INDUSTRIES,TARATATA,Restaurant,toute_annee,TERRASSE OUVERTE,49 RUE BERGER,75001.0,A,"48.862186806117386, 2.342212456477517",56.10A
84236656900015,LEADER SUSHI,LEADER SUSHI,Restaurant,toute_annee,TERRASSE OUVERTE,78 RUE RAMBUTEAU,75001.0,A,"48.86227344001834, 2.3491060095917353",56.10A
31939207200017,MADEMOISELE,CAFE MADEMOISELLE,Restaurant,toute_annee,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,14 RUE DU CHEVALIER DE SAINT GEORGE,75001.0,A,"48.86877942511558, 2.325200520582606",56.10A
48457800000016,LE JIP'S CAFE,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,1 RUE DE LA FERRONNERIE,75001.0,A,"48.86016486381401, 2.3481521917569017",56.10A
56206190300018,LE MUSSET,LE MUSSET,Restaurant,toute_annee,TERRASSE OUVERTE,5 RUE DE L ECHELLE,75001.0,A,"48.86381428612474, 2.3340540034764845",56.10A
52272803900010,PIZZAWAWA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,35 RUE SAINT HONORE,75001.0,A,"48.86072433661901, 2.3456463171727715",56.10A
82204319600010,COCOCO,COCOCO,Restaurant,toute_annee,TERRASSE OUVERTE,35 RUE COQUILLIERE,75001.0,A,"48.86440863048508, 2.3410703417915952",56.10A
90039789400024,JAPANOS,Inconnu,Restaurant,que_ete,TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,1 RUE ETIENNE MARCEL,75001.0,A,"48.86341500460426, 2.3505482133492794",56.10A
41465204000026,TAVERNE HENRY IV,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,13 PLACE DU PONT NEUF,75001.0,A,"48.85707003181729, 2.3416008500492076",56.30Z
42167418500044,LE CAFE DES HALLES,LE CAFE DES HALLES,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,30 RUE DE LA GRANDE TRUANDERIE,75001.0,A,"48.86296070323284, 2.3482210490091626",56.10A
81190349100017,MAISON COUSTERE-FU,BISTROT RICHELIEU,Restaurant,toute_annee,TERRASSE OUVERTE,45 RUE DE RICHELIEU,75001.0,A,"48.866198796777994, 2.337044883289217",56.10A
92135619200010,PINK KOI,PINK KOI,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,8 RUE COQUILLIERE,75001.0,A,"48.86351119218615, 2.3435517171634572",56.10A
91141218700013,1ER ART,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,42 RUE COQUILLIERE,75001.0,A,"48.864534444190426, 2.340994012162918",56.10A
83785398500013,LE ST EUSTACHE,LE SAINT EUSTACHE,Restaurant,toute_annee,TERRASSE OUVERTE,14 RUE MONTMARTRE,75001.0,A,"48.86376847964319, 2.345783062034534",56.10A
44968325900013,,Inconnu,Bar,toute_annee,TERRASSE FERMEE,26 RUE DE LA REYNIE,75001.0,A,"48.860192735249896, 2.348489213727239",56.30Z
54206498500014,L'ALSACE AUX HALLES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE COQUILLIERE,75001.0,A,"48.86368585449463, 2.3429724144344846",56.10A
44529250100019,SUPPRIME,SUPPRIME,Restaurant,toute_annee,TERRASSE OUVERTE,11 RUE DES INNOCENTS,75001.0,A,"48.860421236594114, 2.3476473161755926",56.10A
49824463100020,LE CHAT NOIR,LE CHAT NOIR,Bar,toute_annee,TERRASSE OUVERTE,5 BOULEVARD DE SEBASTOPOL,75001.0,A,"48.85830009526635, 2.34791318318523",56.30Z
79139018000010,CHEZ GLADINES,GLADINES HALLES,Restaurant,toute_annee,TERRASSE OUVERTE,6 RUE DES DECHARGEURS,75001.0,A,"48.85989051996714, 2.3463009587774386",56.10A
